country,year,column,value,source,method,base_year,r_squared
Angola,2023,energy_poverty_electricity_urban (% of urban population),22.099999999999994,measured,source_ingest,2023.0,
Angola,2023,energy_poverty_multidimensional (% of total population),49.35,measured,source_ingest,2023.0,
Angola,2023,fossil_share_elec,25.968,measured,source_ingest,2023.0,
Angola,2023,gdp,156530913931.87598,estimated,dampened_exponential_log_linear,2022.0,0.6115130947198701
Angola,2023,greenhouse_gas_emissions,2.89,measured,source_ingest,2023.0,
Angola,2023,hydro_electricity,11.22,measured,source_ingest,2023.0,
Angola,2023,low_carbon_share_elec,74.032,measured,source_ingest,2023.0,
Angola,2023,population,36749909.0,measured,source_ingest,2023.0,
Angola,2023,renewables_electricity,11.66,measured,source_ingest,2023.0,
Angola,2023,renewables_share_elec,74.032,measured,source_ingest,2023.0,
Angola,2023,solar_electricity,0.39,measured,source_ingest,2023.0,
Angola,2023,wind_electricity,0.0,measured,source_ingest,2023.0,
Angola,2024,Access to Clean Fuels and Technologies for cooking (% of total population),50.67857142857156,estimated,linear_projection,2023.0,0.977216748768465
Angola,2024,Access to electricity (% of total population),55.5,measured,source_ingest,2024.0,
Angola,2024,Population growth (annual %),3.04419972245653,measured,source_ingest,2024.0,
Angola,2024,carbon_intensity_elec,185.38,measured,source_ingest,2024.0,
Angola,2024,electricity_demand (TWh),15.59,measured,source_ingest,2024.0,
Angola,2024,electricity_generation (TWh),15.59,measured,source_ingest,2024.0,
Angola,2024,energy_poverty_electricity (% of total population),44.5,derived,one_minus_access,2024.0,
Angola,2024,energy_poverty_electricity_rural (% of rural population),98.7,measured,source_ingest,2024.0,
Angola,2024,energy_poverty_electricity_urban (% of urban population),22.0,measured,source_ingest,2024.0,
Angola,2024,energy_poverty_multidimensional (% of total population),48.74642857142862,measured,source_ingest,2024.0,
Angola,2024,fossil_share_elec,26.299,measured,source_ingest,2024.0,
Angola,2024,gdp,154736402177.37714,estimated,dampened_exponential_log_linear,2022.0,0.6115130947198701
Angola,2024,greenhouse_gas_emissions,2.89,measured,source_ingest,2024.0,
Angola,2024,hydro_electricity,11.0,measured,source_ingest,2024.0,
Angola,2024,low_carbon_share_elec,73.701,measured,source_ingest,2024.0,
Angola,2024,population,37885854.0,measured,source_ingest,2024.0,
Angola,2024,renewables_electricity,11.49,measured,source_ingest,2024.0,
Angola,2024,renewables_share_elec,73.701,measured,source_ingest,2024.0,
Angola,2024,solar_electricity,0.44,measured,source_ingest,2024.0,
Angola,2024,wind_electricity,0.0,measured,source_ingest,2024.0,
Angola,2025,Access to Clean Fuels and Technologies for cooking (% of total population),51.00714285714298,estimated,linear_projection,2023.0,0.977216748768465
Angola,2025,Access to electricity (% of total population),54.70799010247115,estimated,logistic_logit_linear,2024.0,0.9275455754404238
Angola,2025,Population growth (annual %),3.00100954627922,measured,source_ingest,2025.0,
Angola,2025,carbon_intensity_elec,179.46741097701485,estimated,dampened_exponential_log_linear,2024.0,0.25275516561038835
Angola,2025,electricity_demand (TWh),16.429148580239648,estimated,dampened_exponential_log_linear,2024.0,0.6142307284726322
Angola,2025,electricity_generation (TWh),16.429148580239648,estimated,dampened_exponential_log_linear,2024.0,0.6142307284726322
Angola,2025,energy_poverty_electricity (% of total population),45.29200989752885,estimated,one_minus_access,2024.0,
Angola,2025,energy_poverty_electricity_rural (% of rural population),99.70000000000005,estimated,linear_projection,2024.0,1.0
Angola,2025,energy_poverty_electricity_urban (% of urban population),19.625,estimated,linear_projection,2024.0,0.8412681293397396
Angola,2025,energy_poverty_multidimensional (% of total population),47.96785714285716,measured,source_ingest,2025.0,
Angola,2025,fossil_share_elec,21.765472222222343,estimated,linear_projection,2024.0,0.24082337561350953
Angola,2025,gdp,154558086416.43942,estimated,dampened_exponential_log_linear,2022.0,0.6115130947198701
Angola,2025,greenhouse_gas_emissions,2.948420547918729,estimated,dampened_exponential_log_linear,2024.0,0.1350250694756142
Angola,2025,hydro_electricity,11.725060724998208,estimated,dampened_exponential_log_linear,2024.0,0.5207612600287642
Angola,2025,low_carbon_share_elec,78.23452777777766,estimated,linear_projection,2024.0,0.24082337561350942
Angola,2025,population,39040044.152324684,estimated,limit_year_population_growth_rate_exponential,2024.0,
Angola,2025,renewables_electricity,12.303222729841055,estimated,dampened_exponential_log_linear,2024.0,0.5795605126668513
Angola,2025,renewables_share_elec,78.23452777777766,estimated,linear_projection,2024.0,0.24082337561350942
Angola,2025,solar_electricity,0.6925488399653363,estimated,dampened_exponential_log_linear,2024.0,0.6806592509137364
Angola,2025,wind_electricity,,missing,no_history,,
Benin,2016,Access to Clean Fuels and Technologies for cooking (% of total population),5.2,measured,source_ingest,2016.0,
Benin,2016,Access to electricity (% of total population),37.0,measured,source_ingest,2016.0,
Benin,2016,Population growth (annual %),2.92460216679542,measured,source_ingest,2016.0,
Benin,2016,carbon_intensity_elec,666.67,measured,source_ingest,2016.0,
Benin,2016,electricity_demand (TWh),1.36,measured,source_ingest,2016.0,
Benin,2016,electricity_generation (TWh),0.27,measured,source_ingest,2016.0,
Benin,2016,energy_poverty_electricity (% of total population),63.0,derived,one_minus_access,2016.0,
Benin,2016,energy_poverty_electricity_rural (% of rural population),84.8,measured,source_ingest,2016.0,
Benin,2016,energy_poverty_electricity_urban (% of urban population),37.5,measured,source_ingest,2016.0,
Benin,2016,energy_poverty_multidimensional (% of total population),78.9,measured,source_ingest,2016.0,
Benin,2016,fossil_share_elec,100.0,measured,source_ingest,2016.0,
Benin,2016,gdp,23134706997.0,measured,source_ingest,2016.0,
Benin,2016,greenhouse_gas_emissions,0.18,measured,source_ingest,2016.0,
Benin,2016,hydro_electricity,0.0,measured,source_ingest,2016.0,
Benin,2016,low_carbon_share_elec,0.0,measured,source_ingest,2016.0,
Benin,2016,population,11697845.0,measured,source_ingest,2016.0,
Benin,2016,renewables_electricity,0.0,measured,source_ingest,2016.0,
Benin,2016,renewables_share_elec,0.0,measured,source_ingest,2016.0,
Benin,2016,solar_electricity,0.0,measured,source_ingest,2016.0,
Benin,2016,wind_electricity,0.0,measured,source_ingest,2016.0,
Benin,2017,Access to Clean Fuels and Technologies for cooking (% of total population),5.4,measured,source_ingest,2017.0,
Benin,2017,Access to electricity (% of total population),34.5,measured,source_ingest,2017.0,
Benin,2017,Population growth (annual %),2.88117869411855,measured,source_ingest,2017.0,
Benin,2017,carbon_intensity_elec,625.0,measured,source_ingest,2017.0,
Benin,2017,electricity_demand (TWh),1.43,measured,source_ingest,2017.0,
Benin,2017,electricity_generation (TWh),0.32,measured,source_ingest,2017.0,
Benin,2017,energy_poverty_electricity (% of total population),65.5,derived,one_minus_access,2017.0,
Benin,2017,energy_poverty_electricity_rural (% of rural population),82.8,measured,source_ingest,2017.0,
Benin,2017,energy_poverty_electricity_urban (% of urban population),45.8,measured,source_ingest,2017.0,
Benin,2017,energy_poverty_multidimensional (% of total population),80.05,measured,source_ingest,2017.0,
Benin,2017,fossil_share_elec,100.0,measured,source_ingest,2017.0,
Benin,2017,gdp,24568275710.0,measured,source_ingest,2017.0,
Benin,2017,greenhouse_gas_emissions,0.2,measured,source_ingest,2017.0,
Benin,2017,hydro_electricity,0.0,measured,source_ingest,2017.0,
Benin,2017,low_carbon_share_elec,0.0,measured,source_ingest,2017.0,
Benin,2017,population,12039777.0,measured,source_ingest,2017.0,
Benin,2017,renewables_electricity,0.0,measured,source_ingest,2017.0,
Benin,2017,renewables_share_elec,0.0,measured,source_ingest,2017.0,
Benin,2017,solar_electricity,0.0,measured,source_ingest,2017.0,
Benin,2017,wind_electricity,0.0,measured,source_ingest,2017.0,
Benin,2018,Access to Clean Fuels and Technologies for cooking (% of total population),5.4,measured,source_ingest,2018.0,
Benin,2018,Access to electricity (% of total population),39.0,measured,source_ingest,2018.0,
Benin,2018,Population growth (annual %),2.8136418840483,measured,source_ingest,2018.0,
Benin,2018,carbon_intensity_elec,631.58,measured,source_ingest,2018.0,
Benin,2018,electricity_demand (TWh),1.48,measured,source_ingest,2018.0,
Benin,2018,electricity_generation (TWh),0.19,measured,source_ingest,2018.0,
Benin,2018,energy_poverty_electricity (% of total population),61.0,derived,one_minus_access,2018.0,
Benin,2018,energy_poverty_electricity_rural (% of rural population),83.7,measured,source_ingest,2018.0,
Benin,2018,energy_poverty_electricity_urban (% of urban population),35.7,measured,source_ingest,2018.0,
Benin,2018,energy_poverty_multidimensional (% of total population),77.8,measured,source_ingest,2018.0,
Benin,2018,fossil_share_elec,100.0,measured,source_ingest,2018.0,
Benin,2018,gdp,26346543293.0,measured,source_ingest,2018.0,
Benin,2018,greenhouse_gas_emissions,0.12,measured,source_ingest,2018.0,
Benin,2018,hydro_electricity,0.0,measured,source_ingest,2018.0,
Benin,2018,low_carbon_share_elec,0.0,measured,source_ingest,2018.0,
Benin,2018,population,12383349.0,measured,source_ingest,2018.0,
Benin,2018,renewables_electricity,0.0,measured,source_ingest,2018.0,
Benin,2018,renewables_share_elec,0.0,measured,source_ingest,2018.0,
Benin,2018,solar_electricity,0.0,measured,source_ingest,2018.0,
Benin,2018,wind_electricity,0.0,measured,source_ingest,2018.0,
Benin,2019,Access to Clean Fuels and Technologies for cooking (% of total population),5.5,measured,source_ingest,2019.0,
Benin,2019,Access to electricity (% of total population),40.0,measured,source_ingest,2019.0,
Benin,2019,Population growth (annual %),2.73538842831436,measured,source_ingest,2019.0,
Benin,2019,carbon_intensity_elec,611.11,measured,source_ingest,2019.0,
Benin,2019,electricity_demand (TWh),1.63,measured,source_ingest,2019.0,
Benin,2019,electricity_generation (TWh),0.54,measured,source_ingest,2019.0,
Benin,2019,energy_poverty_electricity (% of total population),60.0,derived,one_minus_access,2019.0,
Benin,2019,energy_poverty_electricity_rural (% of rural population),83.1,measured,source_ingest,2019.0,
Benin,2019,energy_poverty_electricity_urban (% of urban population),34.8,measured,source_ingest,2019.0,
Benin,2019,energy_poverty_multidimensional (% of total population),77.25,measured,source_ingest,2019.0,
Benin,2019,fossil_share_elec,98.148,measured,source_ingest,2019.0,
Benin,2019,gdp,28155410176.0,measured,source_ingest,2019.0,
Benin,2019,greenhouse_gas_emissions,0.33,measured,source_ingest,2019.0,
Benin,2019,hydro_electricity,0.0,measured,source_ingest,2019.0,
Benin,2019,low_carbon_share_elec,1.852,measured,source_ingest,2019.0,
Benin,2019,population,12726760.0,measured,source_ingest,2019.0,
Benin,2019,renewables_electricity,0.01,measured,source_ingest,2019.0,
Benin,2019,renewables_share_elec,1.852,measured,source_ingest,2019.0,
Benin,2019,solar_electricity,0.01,measured,source_ingest,2019.0,
Benin,2019,wind_electricity,0.0,measured,source_ingest,2019.0,
Benin,2020,Access to Clean Fuels and Technologies for cooking (% of total population),5.7,measured,source_ingest,2020.0,
Benin,2020,Access to electricity (% of total population),41.0,measured,source_ingest,2020.0,
Benin,2020,Population growth (annual %),2.66259875153288,measured,source_ingest,2020.0,
Benin,2020,carbon_intensity_elec,595.96,measured,source_ingest,2020.0,
Benin,2020,electricity_demand (TWh),1.63,measured,source_ingest,2020.0,
Benin,2020,electricity_generation (TWh),0.99,measured,source_ingest,2020.0,
Benin,2020,energy_poverty_electricity (% of total population),59.0,derived,one_minus_access,2020.0,
Benin,2020,energy_poverty_electricity_rural (% of rural population),82.6,measured,source_ingest,2020.0,
Benin,2020,energy_poverty_electricity_urban (% of urban population),33.900000000000006,measured,source_ingest,2020.0,
Benin,2020,energy_poverty_multidimensional (% of total population),76.65,measured,source_ingest,2020.0,
Benin,2020,fossil_share_elec,98.99,measured,source_ingest,2020.0,
Benin,2020,gdp,29239039610.0,measured,source_ingest,2020.0,
Benin,2020,greenhouse_gas_emissions,0.59,measured,source_ingest,2020.0,
Benin,2020,hydro_electricity,0.0,measured,source_ingest,2020.0,
Benin,2020,low_carbon_share_elec,1.01,measured,source_ingest,2020.0,
Benin,2020,population,13070169.0,measured,source_ingest,2020.0,
Benin,2020,renewables_electricity,0.01,measured,source_ingest,2020.0,
Benin,2020,renewables_share_elec,1.01,measured,source_ingest,2020.0,
Benin,2020,solar_electricity,0.01,measured,source_ingest,2020.0,
Benin,2020,wind_electricity,0.0,measured,source_ingest,2020.0,
Benin,2021,Access to Clean Fuels and Technologies for cooking (% of total population),5.8,measured,source_ingest,2021.0,
Benin,2021,Access to electricity (% of total population),42.0,measured,source_ingest,2021.0,
Benin,2021,Population growth (annual %),2.59230167510348,measured,source_ingest,2021.0,
Benin,2021,carbon_intensity_elec,584.07,measured,source_ingest,2021.0,
Benin,2021,electricity_demand (TWh),1.82,measured,source_ingest,2021.0,
Benin,2021,electricity_generation (TWh),1.13,measured,source_ingest,2021.0,
Benin,2021,energy_poverty_electricity (% of total population),58.0,derived,one_minus_access,2021.0,
Benin,2021,energy_poverty_electricity_rural (% of rural population),82.0,measured,source_ingest,2021.0,
Benin,2021,energy_poverty_electricity_urban (% of urban population),33.0,measured,source_ingest,2021.0,
Benin,2021,energy_poverty_multidimensional (% of total population),76.1,measured,source_ingest,2021.0,
Benin,2021,fossil_share_elec,98.23,measured,source_ingest,2021.0,
Benin,2021,gdp,31331235336.0,measured,source_ingest,2021.0,
Benin,2021,greenhouse_gas_emissions,0.66,measured,source_ingest,2021.0,
Benin,2021,hydro_electricity,0.0,measured,source_ingest,2021.0,
Benin,2021,low_carbon_share_elec,1.77,measured,source_ingest,2021.0,
Benin,2021,population,13413423.0,measured,source_ingest,2021.0,
Benin,2021,renewables_electricity,0.02,measured,source_ingest,2021.0,
Benin,2021,renewables_share_elec,1.77,measured,source_ingest,2021.0,
Benin,2021,solar_electricity,0.02,measured,source_ingest,2021.0,
Benin,2021,wind_electricity,0.0,measured,source_ingest,2021.0,
Benin,2022,Access to Clean Fuels and Technologies for cooking (% of total population),5.9,measured,source_ingest,2022.0,
Benin,2022,Access to electricity (% of total population),56.5,measured,source_ingest,2022.0,
Benin,2022,Population growth (annual %),2.54740926342667,measured,source_ingest,2022.0,
Benin,2022,carbon_intensity_elec,595.96,measured,source_ingest,2022.0,
Benin,2022,electricity_demand (TWh),1.82,measured,source_ingest,2022.0,
Benin,2022,electricity_generation (TWh),0.99,measured,source_ingest,2022.0,
Benin,2022,energy_poverty_electricity (% of total population),43.5,derived,one_minus_access,2022.0,
